line,calculated_delay,date,time,vehicle_number
100,1,2025-12-30,09:51,455
100,1,2025-12-30,09:51,461
100,0,2025-12-30,09:51,483
102,0,2025-12-30,09:51,308
103,2,2025-12-30,09:51,254
103,1,2025-12-30,09:51,222
104,0,2025-12-30,09:51,318
105,5,2025-12-30,09:51,320
105,0,2025-12-30,09:51,306
107,0,2025-12-30,09:51,312
108,1,2025-12-30,09:51,227
109,1,2025-12-30,09:51,211
109,4,2025-12-30,09:51,211
111,3,2025-12-30,09:51,225
112,0,2025-12-30,09:51,205
112,3,2025-12-30,09:51,205
123,-1,2025-12-30,09:51,324
126,0,2025-12-30,09:51,240
126,0,2025-12-30,09:51,240
142,1,2025-12-30,09:51,926
1,4,2025-12-30,10:14,250
1,3,2025-12-30,10:14,259
1,3,2025-12-30,10:14,226
1,1,2025-12-30,10:14,258
2,3,2025-12-30,10:14,372
2,2,2025-12-30,10:14,354
2,5,2025-12-30,10:14,376
2,1,2025-12-30,10:14,368
3,2,2025-12-30,10:14,389
3,0,2025-12-30,10:14,823
3,5,2025-12-30,10:14,358
3,3,2025-12-30,10:14,357
4,4,2025-12-30,10:15,623
4,1,2025-12-30,10:15,462
4,2,2025-12-30,10:15,476
4,1,2025-12-30,10:15,485
5,0,2025-12-30,10:15,361
5,3,2025-12-30,10:15,382
5,0,2025-12-30,10:15,386
5,4,2025-12-30,10:15,386
5,-1,2025-12-30,10:15,366
5,1,2025-12-30,10:15,373
5,-1,2025-12-30,10:15,359
6,1,2025-12-30,10:15,316
6,2,2025-12-30,10:15,322
6,0,2025-12-30,10:15,302
7,2,2025-12-30,10:15,203
7,1,2025-12-30,10:15,253
7,0,2025-12-30,10:15,263
7,0,2025-12-30,10:15,219
8,0,2025-12-30,10:15,356
8,-1,2025-12-30,10:15,378
8,-1,2025-12-30,10:15,387
8,2,2025-12-30,10:15,384
9,0,2025-12-30,10:15,138
9,1,2025-12-30,10:15,261
9,2,2025-12-30,10:15,262
10,4,2025-12-30,10:15,470
10,1,2025-12-30,10:15,624
10,-1,2025-12-30,10:15,486
10,0,2025-12-30,10:15,612
11,2,2025-12-30,10:15,511
11,-1,2025-12-30,10:15,405
11,-1,2025-12-30,10:15,401
12,1,2025-12-30,10:15,008
12,0,2025-12-30,10:15,301
12,0,2025-12-30,10:15,310
12,1,2025-12-30,10:15,314
13,3,2025-12-30,10:15,204
13,-1,2025-12-30,10:15,005
14,3,2025-12-30,10:15,508
14,0,2025-12-30,10:15,017
14,3,2025-12-30,10:15,017
14,3,2025-12-30,10:15,508
15,0,2025-12-30,10:15,207
15,1,2025-12-30,10:15,218
15,3,2025-12-30,10:15,003
16,0,2025-12-30,10:15,477
16,4,2025-12-30,10:15,621
16,1,2025-12-30,10:15,457
16,3,2025-12-30,10:15,614
17,-1,2025-12-30,10:15,365
17,0,2025-12-30,10:15,375
17,-1,2025-12-30,10:15,383
17,2,2025-12-30,10:15,351
18,3,2025-12-30,10:15,216
18,0,2025-12-30,10:15,002
18,2,2025-12-30,10:15,232
19,1,2025-12-30,10:15,465
19,2,2025-12-30,10:15,467
19,5,2025-12-30,10:15,622
19,0,2025-12-30,10:15,653
20,0,2025-12-30,10:15,016
20,2,2025-12-30,10:15,020
20,1,2025-12-30,10:15,018
20,0,2025-12-30,10:15,505
21,3,2025-12-30,10:15,626
21,0,2025-12-30,10:15,616
21,-1,2025-12-30,10:15,611
21,-1,2025-12-30,10:15,464
21,1,2025-12-30,10:15,472
21,2,2025-12-30,10:15,619
21,0,2025-12-30,10:15,626
22,1,2025-12-30,10:15,512
22,0,2025-12-30,10:15,414
23,0,2025-12-30,10:15,009
23,0,2025-12-30,10:15,010
24,2,2025-12-30,10:15,377
24,1,2025-12-30,10:15,808
24,0,2025-12-30,10:15,821
24,1,2025-12-30,10:15,377
25,0,2025-12-30,10:15,460
25,-1,2025-12-30,10:15,628
25,5,2025-12-30,10:15,651
25,-1,2025-12-30,10:15,488
26,4,2025-12-30,10:15,388
26,2,2025-12-30,10:15,371
26,2,2025-12-30,10:15,367
27,0,2025-12-30,10:15,011
27,2,2025-12-30,10:15,309
28,0,2025-12-30,10:15,015
28,2,2025-12-30,10:15,789
28,0,2025-12-30,10:15,789
28,-1,2025-12-30,10:15,406
28,0,2025-12-30,10:15,014
28,0,2025-12-30,10:15,015
29,0,2025-12-30,10:15,004
29,1,2025-12-30,10:15,217
30,1,2025-12-30,10:15,209
30,0,2025-12-30,10:15,209
100,3,2025-12-30,10:15,455
100,1,2025-12-30,10:15,450
100,3,2025-12-30,10:15,483
100,2,2025-12-30,10:15,480
101,-2,2025-12-30,10:15,212
101,0,2025-12-30,10:15,212
103,3,2025-12-30,10:15,215
103,1,2025-12-30,10:15,222
104,0,2025-12-30,10:15,318
105,2,2025-12-30,10:15,306
105,-1,2025-12-30,10:15,320
107,-1,2025-12-30,10:15,312
108,2,2025-12-30,10:15,227
109,3,2025-12-30,10:15,211
111,8,2025-12-30,10:15,225
112,6,2025-12-30,10:15,205
112,0,2025-12-30,10:15,205
123,0,2025-12-30,10:15,324
123,1,2025-12-30,10:15,324
126,4,2025-12-30,10:15,240
1,1,2025-12-30,10:42,255
1,-1,2025-12-30,10:42,226
1,1,2025-12-30,10:42,258
1,0,2025-12-30,10:42,250
2,2,2025-12-30,10:42,354
2,2,2025-12-30,10:42,360
2,-2,2025-12-30,10:42,368
2,2,2025-12-30,10:42,370
3,-1,2025-12-30,10:42,823
3,1,2025-12-30,10:42,358
3,1,2025-12-30,10:42,357
3,3,2025-12-30,10:42,364
4,2,2025-12-30,10:42,462
4,3,2025-12-30,10:42,474
4,6,2025-12-30,10:42,485
4,3,2025-12-30,10:42,463
4,0,2025-12-30,10:42,623
5,2,2025-12-30,10:42,386
5,0,2025-12-30,10:42,366
5,1,2025-12-30,10:42,359
5,1,2025-12-30,10:42,361
6,0,2025-12-30,10:42,322
6,0,2025-12-30,10:42,302
6,-1,2025-12-30,10:42,316
7,11,2025-12-30,10:42,253
7,2,2025-12-30,10:42,264
7,4,2025-12-30,10:42,219
7,1,2025-12-30,10:42,241
7,-1,2025-12-30,10:42,203
8,0,2025-12-30,10:42,378
8,1,2025-12-30,10:42,380
8,4,2025-12-30,10:42,384
8,1,2025-12-30,10:42,356
9,5,2025-12-30,10:42,261
9,1,2025-12-30,10:42,257
9,4,2025-12-30,10:42,136
9,0,2025-12-30,10:42,138
10,2,2025-12-30,10:42,486
10,3,2025-12-30,10:42,612
10,3,2025-12-30,10:42,612
10,1,2025-12-30,10:42,470
11,1,2025-12-30,10:42,405
11,2,2025-12-30,10:42,013
12,-2,2025-12-30,10:42,301
12,0,2025-12-30,10:42,310
12,1,2025-12-30,10:42,314
12,1,2025-12-30,10:42,008
13,6,2025-12-30,10:42,204
13,-2,2025-12-30,10:42,005
14,1,2025-12-30,10:42,017
14,2,2025-12-30,10:42,508
14,6,2025-12-30,10:42,508
14,1,2025-12-30,10:42,017
15,-1,2025-12-30,10:42,218
15,2,2025-12-30,10:42,003
15,1,2025-12-30,10:42,207
16,3,2025-12-30,10:42,621
16,2,2025-12-30,10:42,613
16,0,2025-12-30,10:42,457
16,5,2025-12-30,10:42,614
16,-2,2025-12-30,10:42,477
17,3,2025-12-30,10:42,375
17,-1,2025-12-30,10:42,824
17,-1,2025-12-30,10:42,351
17,0,2025-12-30,10:42,365
18,2,2025-12-30,10:42,229
18,6,2025-12-30,10:42,232
18,1,2025-12-30,10:42,234
19,2,2025-12-30,10:42,467
19,0,2025-12-30,10:42,618
19,2,2025-12-30,10:42,622
19,1,2025-12-30,10:42,653
19,1,2025-12-30,10:42,468
20,1,2025-12-30,10:42,020
20,1,2025-12-30,10:42,510
20,0,2025-12-30,10:42,018
20,2,2025-12-30,10:42,505
20,0,2025-12-30,10:42,016
21,3,2025-12-30,10:42,611
21,0,2025-12-30,10:42,464
21,-1,2025-12-30,10:42,472
21,7,2025-12-30,10:42,619
21,2,2025-12-30,10:42,626
21,1,2025-12-30,10:42,616
21,0,2025-12-30,10:42,611
22,1,2025-12-30,10:42,414
22,-1,2025-12-30,10:42,402
23,-1,2025-12-30,10:42,305
23,-1,2025-12-30,10:42,010
24,1,2025-12-30,10:42,379
24,-1,2025-12-30,10:42,821
24,1,2025-12-30,10:42,377
24,-1,2025-12-30,10:42,808
25,2,2025-12-30,10:42,628
25,-1,2025-12-30,10:42,400
25,6,2025-12-30,10:42,488
25,0,2025-12-30,10:42,460
26,2,2025-12-30,10:42,371
26,0,2025-12-30,10:42,367
26,3,2025-12-30,10:42,388
27,2,2025-12-30,10:42,309
27,1,2025-12-30,10:42,011
28,-1,2025-12-30,10:42,789
28,1,2025-12-30,10:42,406
28,0,2025-12-30,10:42,014
28,0,2025-12-30,10:42,406
28,3,2025-12-30,10:42,015
29,1,2025-12-30,10:42,231
29,5,2025-12-30,10:42,217
30,0,2025-12-30,10:42,209
30,-1,2025-12-30,10:42,209
100,5,2025-12-30,10:42,461
100,2,2025-12-30,10:42,480
100,4,2025-12-30,10:42,455
100,0,2025-12-30,10:42,450
101,0,2025-12-30,10:42,212
102,-1,2025-12-30,10:42,308
103,1,2025-12-30,10:42,215
103,0,2025-12-30,10:42,222
103,0,2025-12-30,10:42,254
104,0,2025-12-30,10:42,318
105,4,2025-12-30,10:42,306
105,-1,2025-12-30,10:42,320
107,4,2025-12-30,10:42,312
108,2,2025-12-30,10:42,227
111,0,2025-12-30,10:42,225
112,0,2025-12-30,10:42,205
123,1,2025-12-30,10:42,324
142,1,2025-12-30,10:43,926
1,1,2025-12-30,10:56,255
1,1,2025-12-30,10:56,226
1,4,2025-12-30,10:56,251
1,1,2025-12-30,10:56,250
1,-1,2025-12-30,10:56,259
2,2,2025-12-30,10:56,360
2,3,2025-12-30,10:56,370
2,0,2025-12-30,10:56,372
3,3,2025-12-30,10:56,358
3,0,2025-12-30,10:56,357
3,2,2025-12-30,10:56,364
3,2,2025-12-30,10:56,389
4,3,2025-12-30,10:56,474
4,5,2025-12-30,10:56,476
4,3,2025-12-30,10:56,463
4,0,2025-12-30,10:56,623
5,1,2025-12-30,10:56,366
5,0,2025-12-30,10:56,373
5,0,2025-12-30,10:56,359
5,-1,2025-12-30,10:56,361
5,0,2025-12-30,10:56,382
6,1,2025-12-30,10:56,322
6,2,2025-12-30,10:56,316
7,11,2025-12-30,10:56,253
7,7,2025-12-30,10:56,264
7,-1,2025-12-30,10:56,219
7,5,2025-12-30,10:56,241
7,1,2025-12-30,10:56,203
8,2,2025-12-30,10:56,380
8,0,2025-12-30,10:56,387
8,8,2025-12-30,10:56,384
8,0,2025-12-30,10:56,356
9,0,2025-12-30,10:56,257
9,3,2025-12-30,10:56,262
9,2,2025-12-30,10:56,006
9,5,2025-12-30,10:56,136
9,1,2025-12-30,10:56,138
10,-2,2025-12-30,10:56,486
10,3,2025-12-30,10:56,612
10,2,2025-12-30,10:56,470
11,2,2025-12-30,10:56,405
11,0,2025-12-30,10:56,401
11,3,2025-12-30,10:56,013
11,1,2025-12-30,10:56,511
12,-1,2025-12-30,10:56,310
12,2,2025-12-30,10:56,008
13,1,2025-12-30,10:56,005
13,0,2025-12-30,10:56,204
14,1,2025-12-30,10:56,017
14,4,2025-12-30,10:56,508
14,8,2025-12-30,10:56,508
14,1,2025-12-30,10:56,017
15,-2,2025-12-30,10:56,003
15,3,2025-12-30,10:56,207
16,2,2025-12-30,10:56,613
16,1,2025-12-30,10:56,457
16,1,2025-12-30,10:56,477
16,1,2025-12-30,10:56,621
17,1,2025-12-30,10:56,824
17,0,2025-12-30,10:56,383
17,3,2025-12-30,10:56,365
18,3,2025-12-30,10:56,229
18,0,2025-12-30,10:56,002
18,1,2025-12-30,10:56,234
19,0,2025-12-30,10:56,618
19,3,2025-12-30,10:56,622
19,0,2025-12-30,10:56,468
19,3,2025-12-30,10:56,465
20,0,2025-12-30,10:56,510
20,1,2025-12-30,10:56,018
20,4,2025-12-30,10:56,505
20,0,2025-12-30,10:56,016
20,0,2025-12-30,10:56,020
21,2,2025-12-30,10:56,464
21,1,2025-12-30,10:56,472
21,-1,2025-12-30,10:56,619
21,3,2025-12-30,10:56,616
21,3,2025-12-30,10:56,611
21,0,2025-12-30,10:56,464
22,3,2025-12-30,10:56,512
22,1,2025-12-30,10:56,402
23,2,2025-12-30,10:56,305
23,2,2025-12-30,10:56,009
24,1,2025-12-30,10:56,379
24,2,2025-12-30,10:56,821
24,-1,2025-12-30,10:56,377
24,1,2025-12-30,10:56,808
24,0,2025-12-30,10:56,379
25,2,2025-12-30,10:56,628
25,1,2025-12-30,10:56,400
25,4,2025-12-30,10:56,488
25,0,2025-12-30,10:56,460
26,1,2025-12-30,10:56,367
26,2,2025-12-30,10:56,388
26,-1,2025-12-30,10:56,371
27,3,2025-12-30,10:56,309
27,2,2025-12-30,10:56,011
28,3,2025-12-30,10:56,406
28,0,2025-12-30,10:56,014
28,0,2025-12-30,10:56,406
28,4,2025-12-30,10:56,015
28,0,2025-12-30,10:56,789
29,1,2025-12-30,10:56,231
29,1,2025-12-30,10:56,004
30,0,2025-12-30,10:56,209
30,0,2025-12-30,10:56,209
100,5,2025-12-30,10:56,461
100,3,2025-12-30,10:56,483
100,5,2025-12-30,10:56,455
100,2,2025-12-30,10:56,450
101,0,2025-12-30,10:56,212
101,1,2025-12-30,10:56,212
102,1,2025-12-30,10:56,308
103,3,2025-12-30,10:56,222
103,0,2025-12-30,10:56,254
104,4,2025-12-30,10:56,318
105,0,2025-12-30,10:56,320
105,-1,2025-12-30,10:56,320
105,1,2025-12-30,10:56,306
107,6,2025-12-30,10:56,312
108,2,2025-12-30,10:56,227
109,1,2025-12-30,10:56,211
111,2,2025-12-30,10:56,225
123,0,2025-12-30,10:56,324
142,-1,2025-12-30,10:56,926
1,2,2025-12-30,11:14,226
1,1,2025-12-30,11:14,258
1,4,2025-12-30,11:14,251
1,1,2025-12-30,11:14,250
1,0,2025-12-30,11:14,259
1,-1,2025-12-30,11:14,255
2,0,2025-12-30,11:14,360
2,1,2025-12-30,11:14,376
2,3,2025-12-30,11:14,370
2,2,2025-12-30,11:14,372
3,7,2025-12-30,11:14,358
3,1,2025-12-30,11:14,357
3,-1,2025-12-30,11:14,364
3,1,2025-12-30,11:14,389
3,0,2025-12-30,11:14,823
4,5,2025-12-30,11:14,476
4,4,2025-12-30,11:14,485
4,1,2025-12-30,11:14,623
4,1,2025-12-30,11:14,462
5,1,2025-12-30,11:14,373
5,2,2025-12-30,11:14,359
5,-2,2025-12-30,11:14,361
5,0,2025-12-30,11:14,382
5,0,2025-12-30,11:14,382
5,2,2025-12-30,11:14,386
6,2,2025-12-30,11:14,302
6,1,2025-12-30,11:14,316
6,-1,2025-12-30,11:14,322
7,6,2025-12-30,11:14,264
7,6,2025-12-30,11:14,219
7,-1,2025-12-30,11:14,241
7,1,2025-12-30,11:14,203
7,10,2025-12-30,11:14,253
8,2,2025-12-30,11:14,387
8,1,2025-12-30,11:14,384
8,0,2025-12-30,11:14,356
8,1,2025-12-30,11:14,378
9,2,2025-12-30,11:14,262
9,2,2025-12-30,11:14,006
9,-1,2025-12-30,11:14,136
9,7,2025-12-30,11:14,138
9,1,2025-12-30,11:14,257
10,2,2025-12-30,11:14,612
10,5,2025-12-30,11:14,470
10,5,2025-12-30,11:14,470
10,2,2025-12-30,11:14,624
10,1,2025-12-30,11:14,615
11,1,2025-12-30,11:14,401
11,0,2025-12-30,11:14,013
11,-1,2025-12-30,11:14,511
11,0,2025-12-30,11:14,405
12,-1,2025-12-30,11:14,310
12,1,2025-12-30,11:14,314
12,1,2025-12-30,11:14,008
12,1,2025-12-30,11:14,301
13,3,2025-12-30,11:14,005
13,3,2025-12-30,11:14,204
14,4,2025-12-30,11:14,508
14,0,2025-12-30,11:14,017
14,2,2025-12-30,11:14,017
14,4,2025-12-30,11:14,508
15,2,2025-12-30,11:14,003
15,3,2025-12-30,11:14,207
16,0,2025-12-30,11:14,457
16,0,2025-12-30,11:14,614
16,0,2025-12-30,11:14,621
17,1,2025-12-30,11:14,383
17,2,2025-12-30,11:14,365
17,2,2025-12-30,11:14,375
18,3,2025-12-30,11:14,002
18,3,2025-12-30,11:14,234
18,0,2025-12-30,11:14,216
19,2,2025-12-30,11:14,622
19,1,2025-12-30,11:14,653
19,3,2025-12-30,11:14,465
19,2,2025-12-30,11:14,467
20,2,2025-12-30,11:14,018
20,0,2025-12-30,11:14,505
20,4,2025-12-30,11:14,016
20,-1,2025-12-30,11:14,020
20,-1,2025-12-30,11:14,510
21,5,2025-12-30,11:14,472
21,2,2025-12-30,11:14,619
21,1,2025-12-30,11:14,626
21,6,2025-12-30,11:14,611
21,2,2025-12-30,11:14,464
21,0,2025-12-30,11:14,472
22,-1,2025-12-30,11:14,512
22,0,2025-12-30,11:14,402
23,3,2025-12-30,11:14,305
23,3,2025-12-30,11:14,009
24,1,2025-12-30,11:14,821
24,1,2025-12-30,11:14,377
24,1,2025-12-30,11:14,808
24,1,2025-12-30,11:14,379
24,0,2025-12-30,11:14,821
25,1,2025-12-30,11:14,488
25,0,2025-12-30,11:14,400
25,1,2025-12-30,11:14,460
25,4,2025-12-30,11:14,628
26,4,2025-12-30,11:14,388
26,3,2025-12-30,11:14,371
27,0,2025-12-30,11:14,011
27,3,2025-12-30,11:14,011
27,-1,2025-12-30,11:14,309
28,2,2025-12-30,11:14,014
28,3,2025-12-30,11:14,015
28,0,2025-12-30,11:14,014
28,1,2025-12-30,11:14,789
29,1,2025-12-30,11:14,217
29,2,2025-12-30,11:14,004
30,4,2025-12-30,11:14,209
100,8,2025-12-30,11:14,483
100,2,2025-12-30,11:14,480
100,-1,2025-12-30,11:14,455
100,2,2025-12-30,11:14,450
100,3,2025-12-30,11:14,461
101,3,2025-12-30,11:14,212
102,0,2025-12-30,11:14,308
103,2,2025-12-30,11:14,222
103,1,2025-12-30,11:14,215
104,3,2025-12-30,11:15,318
105,3,2025-12-30,11:15,320
105,1,2025-12-30,11:15,306
107,0,2025-12-30,11:15,312
108,2,2025-12-30,11:15,227
109,3,2025-12-30,11:15,211
109,5,2025-12-30,11:15,211
111,2,2025-12-30,11:15,225
112,0,2025-12-30,11:15,205
123,0,2025-12-30,11:15,324
132,0,2025-12-30,11:15,308
142,1,2025-12-30,11:15,926
201,0,2025-12-30,11:15,927
201,0,2025-12-30,11:15,927
1,2,2025-12-30,11:32,258
1,4,2025-12-30,11:32,251
1,-1,2025-12-30,11:32,250
1,1,2025-12-30,11:32,259
1,0,2025-12-30,11:32,255
1,-1,2025-12-30,11:32,226
2,-1,2025-12-30,11:32,376
2,2,2025-12-30,11:32,368
2,3,2025-12-30,11:32,372
2,2,2025-12-30,11:32,354
3,2,2025-12-30,11:32,357
3,0,2025-12-30,11:32,364
3,-1,2025-12-30,11:32,823
4,6,2025-12-30,11:32,476
4,5,2025-12-30,11:32,485
4,0,2025-12-30,11:32,463
4,1,2025-12-30,11:32,462
4,-1,2025-12-30,11:32,474
5,3,2025-12-30,11:32,359
5,0,2025-12-30,11:32,361
5,1,2025-12-30,11:32,382
5,0,2025-12-30,11:32,386
5,3,2025-12-30,11:32,386
5,0,2025-12-30,11:32,366
5,-1,2025-12-30,11:32,373
6,1,2025-12-30,11:32,302
6,-1,2025-12-30,11:32,316
6,0,2025-12-30,11:32,322
7,7,2025-12-30,11:32,219
7,5,2025-12-30,11:32,241
7,9,2025-12-30,11:32,253
7,2,2025-12-30,11:32,264
8,1,2025-12-30,11:32,387
8,3,2025-12-30,11:32,384
8,2,2025-12-30,11:32,378
8,1,2025-12-30,11:32,380
9,2,2025-12-30,11:32,006
9,1,2025-12-30,11:32,136
9,-1,2025-12-30,11:32,138
9,2,2025-12-30,11:32,257
9,1,2025-12-30,11:32,262
10,4,2025-12-30,11:32,470
10,5,2025-12-30,11:32,615
10,4,2025-12-30,11:32,624
10,5,2025-12-30,11:32,615
10,0,2025-12-30,11:32,486
11,0,2025-12-30,11:32,013
11,0,2025-12-30,11:32,405
12,1,2025-12-30,11:32,314
12,1,2025-12-30,11:32,008
12,-1,2025-12-30,11:32,301
12,1,2025-12-30,11:32,310
13,2,2025-12-30,11:32,204
14,-1,2025-12-30,11:32,017
14,5,2025-12-30,11:32,508
15,0,2025-12-30,11:32,003
15,2,2025-12-30,11:32,207
15,1,2025-12-30,11:32,218
16,3,2025-12-30,11:32,477
16,0,2025-12-30,11:32,617
16,-1,2025-12-30,11:32,621
16,5,2025-12-30,11:32,613
17,-1,2025-12-30,11:32,383
17,2,2025-12-30,11:32,351
17,2,2025-12-30,11:32,375
18,5,2025-12-30,11:32,002
18,2,2025-12-30,11:32,232
18,2,2025-12-30,11:32,216
19,0,2025-12-30,11:32,653
19,1,2025-12-30,11:32,468
19,1,2025-12-30,11:32,467
19,0,2025-12-30,11:32,618
20,0,2025-12-30,11:32,505
20,-1,2025-12-30,11:32,016
20,4,2025-12-30,11:32,020
20,-1,2025-12-30,11:32,510
20,0,2025-12-30,11:32,018
21,3,2025-12-30,11:32,626
21,1,2025-12-30,11:32,616
21,-1,2025-12-30,11:32,611
21,3,2025-12-30,11:32,464
21,3,2025-12-30,11:32,472
21,-1,2025-12-30,11:32,619
21,0,2025-12-30,11:32,626
22,0,2025-12-30,11:32,512
23,1,2025-12-30,11:32,010
23,1,2025-12-30,11:32,009
24,1,2025-12-30,11:32,377
24,1,2025-12-30,11:32,379
24,1,2025-12-30,11:32,821
24,0,2025-12-30,11:32,377
25,5,2025-12-30,11:32,488
25,-1,2025-12-30,11:32,460
25,5,2025-12-30,11:32,628
26,6,2025-12-30,11:32,388
26,6,2025-12-30,11:32,371
26,6,2025-12-30,11:32,371
26,0,2025-12-30,11:32,367
27,0,2025-12-30,11:32,011
27,3,2025-12-30,11:32,309
28,3,2025-12-30,11:32,015
28,-1,2025-12-30,11:32,014
28,0,2025-12-30,11:32,015
28,2,2025-12-30,11:32,789
28,1,2025-12-30,11:32,406
29,2,2025-12-30,11:32,217
29,2,2025-12-30,11:32,231
30,-1,2025-12-30,11:32,209
100,1,2025-12-30,11:32,480
100,4,2025-12-30,11:32,455
100,3,2025-12-30,11:32,461
100,4,2025-12-30,11:32,483
103,4,2025-12-30,11:33,254
103,1,2025-12-30,11:33,215
105,3,2025-12-30,11:33,320
105,1,2025-12-30,11:33,306
105,0,2025-12-30,11:33,320
107,1,2025-12-30,11:33,312
108,0,2025-12-30,11:33,227
109,4,2025-12-30,11:33,211
111,-1,2025-12-30,11:33,225
112,-1,2025-12-30,11:33,205
123,0,2025-12-30,11:33,324
123,1,2025-12-30,11:33,324
132,1,2025-12-30,11:33,308
201,-1,2025-12-30,11:33,927
202,0,2025-12-30,11:33,927
1,7,2025-12-30,11:46,251
1,3,2025-12-30,11:46,250
1,-1,2025-12-30,11:46,255
1,0,2025-12-30,11:46,226
1,0,2025-12-30,11:46,258
2,5,2025-12-30,11:46,368
2,1,2025-12-30,11:46,370
2,3,2025-12-30,11:46,354
2,0,2025-12-30,11:46,360
3,0,2025-12-30,11:46,364
3,0,2025-12-30,11:46,389
3,-2,2025-12-30,11:46,823
3,4,2025-12-30,11:46,358
4,7,2025-12-30,11:46,485
4,3,2025-12-30,11:46,463
4,2,2025-12-30,11:46,462
4,1,2025-12-30,11:46,474
4,3,2025-12-30,11:46,476
5,0,2025-12-30,11:46,382
5,1,2025-12-30,11:46,386
5,0,2025-12-30,11:46,366
5,0,2025-12-30,11:46,366
5,-1,2025-12-30,11:46,373
5,-1,2025-12-30,11:46,359
6,0,2025-12-30,11:46,316
6,1,2025-12-30,11:46,322
7,12,2025-12-30,11:46,241
7,0,2025-12-30,11:46,203
7,11,2025-12-30,11:46,253
7,1,2025-12-30,11:46,264
7,2,2025-12-30,11:46,219
8,2,2025-12-30,11:46,384
8,1,2025-12-30,11:46,356
8,4,2025-12-30,11:46,378
8,1,2025-12-30,11:46,380
9,-1,2025-12-30,11:46,136
9,2,2025-12-30,11:46,138
9,4,2025-12-30,11:46,257
9,4,2025-12-30,11:46,262
10,1,2025-12-30,11:46,470
10,3,2025-12-30,11:46,615
10,6,2025-12-30,11:46,624
10,-2,2025-12-30,11:46,486
10,0,2025-12-30,11:46,612
11,2,2025-12-30,11:46,013
11,1,2025-12-30,11:46,511
11,1,2025-12-30,11:46,405
11,0,2025-12-30,11:46,401
12,1,2025-12-30,11:46,008
12,-1,2025-12-30,11:46,310
13,1,2025-12-30,11:46,204
13,-1,2025-12-30,11:46,005
14,2,2025-12-30,11:46,017
14,0,2025-12-30,11:46,508
14,7,2025-12-30,11:46,508
14,2,2025-12-30,11:46,017
15,2,2025-12-30,11:46,207
15,2,2025-12-30,11:46,218
16,20,2025-12-30,11:46,614
16,3,2025-12-30,11:46,477
16,1,2025-12-30,11:46,617
16,6,2025-12-30,11:46,613
16,-1,2025-12-30,11:46,457
17,2,2025-12-30,11:46,351
17,1,2025-12-30,11:46,365
17,2,2025-12-30,11:46,375
17,2,2025-12-30,11:46,824
18,2,2025-12-30,11:46,232
18,1,2025-12-30,11:46,216
18,0,2025-12-30,11:46,229
19,0,2025-12-30,11:46,653
19,1,2025-12-30,11:46,468
19,0,2025-12-30,11:46,618
19,2,2025-12-30,11:46,622
20,2,2025-12-30,11:46,505
20,-1,2025-12-30,11:46,016
20,-1,2025-12-30,11:46,020
20,0,2025-12-30,11:46,510
20,1,2025-12-30,11:46,018
21,1,2025-12-30,11:46,616
21,1,2025-12-30,11:46,611
21,1,2025-12-30,11:46,472
21,2,2025-12-30,11:46,619
21,-1,2025-12-30,11:46,626
21,0,2025-12-30,11:46,616
22,-1,2025-12-30,11:46,414
23,0,2025-12-30,11:46,010
23,4,2025-12-30,11:46,305
24,0,2025-12-30,11:46,808
24,0,2025-12-30,11:46,821
24,1,2025-12-30,11:46,377
25,6,2025-12-30,11:46,488
25,0,2025-12-30,11:46,460
25,5,2025-12-30,11:46,628
25,4,2025-12-30,11:46,400
26,4,2025-12-30,11:46,371
26,0,2025-12-30,11:46,367
26,-1,2025-12-30,11:46,388
27,0,2025-12-30,11:47,011
27,1,2025-12-30,11:47,309
28,4,2025-12-30,11:47,015
28,1,2025-12-30,11:47,789
28,0,2025-12-30,11:47,015
28,2,2025-12-30,11:47,406
28,0,2025-12-30,11:47,014
29,2,2025-12-30,11:47,217
29,1,2025-12-30,11:47,231
30,1,2025-12-30,11:47,209
100,5,2025-12-30,11:47,455
100,0,2025-12-30,11:47,450
100,5,2025-12-30,11:47,461
100,4,2025-12-30,11:47,483
100,-1,2025-12-30,11:47,480
103,6,2025-12-30,11:47,254
103,0,2025-12-30,11:47,222
105,3,2025-12-30,11:47,306
105,-1,2025-12-30,11:47,320
107,-1,2025-12-30,11:47,312
108,2,2025-12-30,11:47,227
109,5,2025-12-30,11:47,211
111,2,2025-12-30,11:47,225
112,0,2025-12-30,11:47,205
112,1,2025-12-30,11:47,205
123,1,2025-12-30,11:47,324
132,2,2025-12-30,11:47,308
202,-1,2025-12-30,11:47,927
1,6,2025-12-30,11:53,251
1,4,2025-12-30,11:53,250
1,1,2025-12-30,11:53,255
1,1,2025-12-30,11:53,226
1,1,2025-12-30,11:53,258
2,5,2025-12-30,11:53,368
2,0,2025-12-30,11:53,370
2,3,2025-12-30,11:53,354
2,1,2025-12-30,11:53,360
3,-1,2025-12-30,11:53,364
3,2,2025-12-30,11:53,389
3,6,2025-12-30,11:53,358
3,0,2025-12-30,11:53,357
4,8,2025-12-30,11:53,485
4,3,2025-12-30,11:53,463
4,0,2025-12-30,11:53,623
4,1,2025-12-30,11:53,474
4,2,2025-12-30,11:53,476
5,1,2025-12-30,11:53,382
5,0,2025-12-30,11:53,386
5,-1,2025-12-30,11:53,373
5,2,2025-12-30,11:53,359
5,-1,2025-12-30,11:53,361
6,1,2025-12-30,11:53,316
